2020-01-30 00:00:00,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,439.5,440.95,440.12,437.43,253.63,253.69,251.48,255.7,0.0,0.0,0.0,0.0,50.02,3.319,0.0
2020-01-30 00:00:00,3,0.672,0.672,0.0,0.0,-0.998,-0.998,0.0,0.0,0.673,0.673,0.0,0.0,439.48,440.09,440.16,438.19,253.65,253.75,251.58,255.62,1.02,3.07,0.0,0.0,50.11,15160.351,0.0
2020-01-30 00:00:00,4,3.621,-0.653,1.425,-1.543,-0.936,0.869,-0.993,0.884,3.867,0.752,1.434,1.746,439.29,440.48,440.22,437.17,253.66,253.85,251.8,255.34,6.27,3.33,7.52,7.96,50.1,12645.52,0.0
2020-01-30 00:00:00,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,438.98,439.22,439.59,438.13,253.49,253.55,251.65,255.27,0.0,0.0,0.0,0.0,50.15,5513.059,0.0
2020-01-30 00:00:00,6,64.722,-19.049,-26.544,-19.129,0.976,-0.977,-0.976,-0.974,66.337,19.495,27.2,19.643,439.18,440.18,439.18,438.19,253.61,253.65,251.73,255.44,87.41,76.96,108.2,77.06,50.09,145538.064,0.0
2020-01-30 00:00:00,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,438.78,439.01,439.72,437.62,253.29,253.46,251.29,255.12,0.0,0.0,0.0,0.0,50.04,15011.366,0.0
2020-01-30 00:00:00,8,1.634,-0.645,-0.519,-0.47,-0.813,0.913,0.753,0.739,2.01,0.707,0.689,0.636,439.27,440.42,439.53,437.86,253.65,253.81,251.73,255.41,3.42,3.56,3.44,3.24,50.06,16341.229,0.0
2020-01-30 00:00:00,9,5.127,0.6,0.807,-3.719,0.999,0.987,-0.913,-0.99,5.134,0.608,0.884,3.758,438.71,439.84,438.9,437.4,253.33,253.48,251.43,255.08,6.92,2.46,3.56,14.74,50.11,30807.656,0.0
2020-01-30 00:00:00,10,0.659,0.659,0.0,0.0,-0.674,-0.674,0.0,0.0,0.978,0.978,0.0,0.0,439.15,439.73,439.7,438.01,253.58,253.73,251.62,255.39,1.3,3.9,0.0,0.0,50.11,4085.432,0.0
2020-01-30 00:00:00,11,2.051,0.981,-0.056,-1.014,0.076,0.104,-0.007,-0.106,26.877,9.456,7.883,9.565,438.72,439.59,439.12,437.45,253.3,253.56,251.32,255.0,36.25,38.08,32.12,38.54,50.08,8930.993,0.0
2020-01-30 00:00:00,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,438.48,439.86,438.85,436.74,253.15,253.43,251.24,254.78,0.0,0.0,0.0,0.0,50.07,0.0,0.0
2020-01-30 00:01:00,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,440.16,442.13,441.06,437.3,253.77,254.54,253.3,253.47,0.0,0.0,0.0,0.0,50.01,3.319,0.0
2020-01-30 00:01:00,3,0.659,0.659,0.0,0.0,-0.998,-0.998,0.0,0.0,0.66,0.66,0.0,0.0,440.21,441.12,441.31,438.21,254.19,254.55,253.34,254.68,1.01,3.04,0.0,0.0,50.12,15160.361,0.0
2020-01-30 00:01:00,4,3.633,-0.655,1.414,-1.564,-0.939,0.871,-0.995,0.887,3.869,0.753,1.421,1.763,440.01,441.45,441.36,437.22,254.08,254.64,253.18,254.41,6.3,3.34,7.48,8.07,50.09,12645.582,0.0
2020-01-30 00:01:00,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,439.67,440.23,440.78,438.0,253.59,254.29,253.18,253.3,0.0,0.0,0.0,0.0,50.15,5513.06,0.0
2020-01-30 00:01:00,6,62.559,-19.195,-22.428,-20.936,0.979,-0.977,-0.977,-0.982,63.906,19.647,22.951,21.313,439.9,441.24,440.39,438.07,254.0,254.42,253.33,254.24,83.94,77.41,90.37,84.03,50.09,145539.152,0.0
2020-01-30 00:01:00,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,439.51,439.93,441.05,437.54,253.53,254.17,253.09,253.33,0.0,0.0,0.0,0.0,50.03,15011.366,0.0
2020-01-30 00:01:00,8,1.574,-0.598,-0.543,-0.434,-0.791,0.881,0.748,0.723,1.991,0.679,0.726,0.6,440.03,441.48,440.92,437.71,254.02,254.52,253.83,253.71,3.31,3.33,3.57,3.01,50.07,16341.254,0.0
2020-01-30 00:01:00,9,5.093,0.601,0.815,-3.678,0.999,0.985,-0.91,-0.99,5.1,0.61,0.895,3.715,439.51,440.89,440.38,437.27,253.79,254.17,253.22,253.97,6.9,2.46,3.57,14.67,50.13,30807.74,0.0
2020-01-30 00:01:00,10,0.67,0.67,0.0,0.0,-0.676,-0.676,0.0,0.0,0.992,0.992,0.0,0.0,439.99,440.84,441.22,437.93,254.07,254.44,253.46,254.3,1.31,3.94,0.0,0.0,50.13,4085.443,0.0
2020-01-30 00:01:00,11,1.945,0.936,-0.023,-0.986,0.072,0.099,-0.003,-0.103,26.987,9.485,7.966,9.563,439.57,440.57,440.66,437.48,253.82,254.2,253.21,254.04,36.38,38.22,32.32,38.6,50.11,8931.026,0.0
2020-01-30 00:01:00,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,439.35,440.84,440.42,436.8,253.7,254.05,253.17,253.87,0.0,0.0,0.0,0.0,50.09,0.0,0.0
2020-01-30 00:02:00,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,440.81,442.69,442.02,437.73,254.54,254.41,254.41,254.79,0.0,0.0,0.0,0.0,50.01,3.319,0.0
2020-01-30 00:02:00,3,0.653,0.653,0.0,0.0,-0.999,-0.999,0.0,0.0,0.654,0.654,0.0,0.0,440.79,441.51,442.29,438.57,254.52,254.31,254.39,254.88,1.01,3.03,0.0,0.0,50.1,15160.372,0.0
2020-01-30 00:02:00,4,3.669,-0.612,1.497,-1.559,-0.94,0.855,-0.996,0.882,3.903,0.717,1.503,1.768,440.61,441.91,442.37,437.54,254.42,254.41,254.27,254.58,6.34,3.26,7.69,8.09,50.09,12645.642,0.0
2020-01-30 00:02:00,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,440.3,440.63,441.8,438.48,254.24,254.03,254.17,254.52,0.0,0.0,0.0,0.0,50.14,5513.06,0.0
2020-01-30 00:02:00,6,59.981,-20.637,-20.648,-18.696,0.981,-0.982,-0.975,-0.985,61.146,21.014,21.17,18.976,440.52,441.55,441.43,438.58,254.37,254.06,254.33,254.71,80.24,83.08,83.28,74.35,50.09,145540.16,0.0
2020-01-30 00:02:00,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,440.08,440.24,442.11,437.89,254.11,253.72,254.18,254.44,0.0,0.0,0.0,0.0,50.03,15011.366,0.0
2020-01-30 00:02:00,8,1.533,-0.551,-0.534,-0.448,-0.788,0.871,0.734,0.752,1.946,0.633,0.728,0.596,440.56,441.64,441.84,438.19,254.39,254.01,254.47,254.69,3.27,3.13,3.63,3.04,50.06,16341.28,0.0
2020-01-30 00:02:00,9,5.246,0.605,0.816,-3.824,0.998,0.987,-0.905,-0.988,5.255,0.613,0.902,3.871,440.01,441.06,441.25,437.73,254.08,253.64,254.21,254.38,7.11,2.48,3.62,15.23,50.12,30807.828,0.0
2020-01-30 00:02:00,10,0.768,0.658,0.109,0.0,-0.665,-0.675,-0.609,0.0,1.155,0.975,0.18,0.0,440.39,440.81,442.01,438.34,254.29,253.79,254.4,254.69,1.55,3.89,0.77,0.0,50.12,4085.454,0.0
2020-01-30 00:02:00,11,1.997,0.948,-0.042,-1.007,0.074,0.1,-0.005,-0.105,26.981,9.467,7.99,9.551,439.95,440.6,441.42,437.83,254.04,253.53,254.17,254.41,36.44,38.25,32.35,38.73,50.09,8931.06,0.0
2020-01-30 00:02:00,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,439.7,440.8,441.14,437.15,253.89,253.3,254.12,254.25,0.0,0.0,0.0,0.0,50.09,0.0,0.0
2020-01-30 00:03:00,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,438.77,440.22,440.42,435.69,253.35,252.54,253.62,253.88,0.0,0.0,0.0,0.0,50.0,3.319,0.0
2020-01-30 00:03:00,3,0.681,0.681,0.0,0.0,-0.995,-0.995,0.0,0.0,0.684,0.684,0.0,0.0,438.76,439.5,440.36,436.43,253.35,252.69,253.67,253.69,1.04,3.13,0.0,0.0,50.11,15160.383,0.0
2020-01-30 00:03:00,4,3.636,-0.619,1.47,-1.547,-0.94,0.858,-0.994,0.889,3.869,0.721,1.479,1.74,438.53,439.78,440.35,435.46,253.21,252.76,253.45,253.4,6.26,3.24,7.57,7.98,50.08,12645.704,0.0
2020-01-30 00:03:00,5,0.33,0.0,0.0,-0.33,0.999,0.0,0.0,0.999,0.33,0.0,0.0,0.33,438.21,438.53,439.76,436.34,253.03,252.41,253.37,253.32,0.5,0.0,0.0,1.51,50.13,5513.06,0.0
2020-01-30 00:03:00,6,60.073,-20.474,-21.077,-18.522,0.983,-0.984,-0.979,-0.986,61.098,20.802,21.529,18.776,438.43,439.5,439.37,436.41,253.16,252.52,253.5,253.45,80.5,82.43,85.01,74.06,50.09,145541.184,0.0
2020-01-30 00:03:00,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,438.06,438.23,440.04,435.91,252.95,252.31,253.28,253.25,0.0,0.0,0.0,0.0,50.03,15011.366,0.0
2020-01-30 00:03:00,8,1.574,-0.589,-0.549,-0.435,-0.793,0.882,0.756,0.72,1.985,0.668,0.726,0.604,438.5,439.7,439.8,435.99,253.2,252.59,253.56,253.44,3.38,3.33,3.62,3.2,50.06,16341.307,0.0
2020-01-30 00:03:00,9,5.217,0.599,0.822,-3.796,0.998,0.985,-0.914,-0.988,5.227,0.607,0.9,3.842,437.93,439.08,439.19,435.54,252.86,252.25,253.24,253.1,7.09,2.46,3.6,15.2,50.11,30807.916,0.0
2020-01-30 00:03:00,10,0.657,0.657,0.0,0.0,-0.679,-0.679,0.0,0.0,0.967,0.967,0.0,0.0,438.34,438.95,439.94,436.12,253.1,252.49,253.4,253.4,1.29,3.86,0.0,0.0,50.11,4085.465,0.0
2020-01-30 00:03:00,11,1.222,0.568,-0.581,-0.072,0.101,0.154,-0.158,-0.015,12.04,3.693,3.682,4.693,437.89,438.69,439.34,435.63,252.84,252.25,253.13,253.14,16.34,15.06,14.96,19.0,50.09,8931.082,0.0
2020-01-30 00:03:00,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,437.66,438.92,439.0,435.06,252.33,252.12,251.8,253.06,0.0,0.0,0.0,0.0,50.07,0.0,0.0
2020-01-30 00:04:00,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,439.0,441.08,440.12,435.8,253.49,252.94,253.71,253.81,0.0,0.0,0.0,0.0,50.0,3.319,0.0
2020-01-30 00:04:00,3,0.641,0.641,0.0,0.0,-0.997,-0.997,0.0,0.0,0.644,0.644,0.0,0.0,439.1,439.99,440.46,436.86,253.84,252.89,253.73,254.89,1.0,3.0,0.0,0.0,50.08,15160.395,0.0
2020-01-30 00:04:00,4,3.77,-0.666,1.531,-1.573,-0.94,0.868,-0.993,0.89,4.011,0.768,1.541,1.768,439.0,440.41,440.61,435.98,253.8,252.98,253.61,254.8,6.36,3.41,7.69,8.0,50.06,12645.765,0.0
2020-01-30 00:04:00,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,438.81,439.22,440.16,437.04,253.62,252.67,253.52,254.68,0.0,0.0,0.0,0.0,50.1,5513.06,0.0
2020-01-30 00:04:00,6,51.228,-17.772,-19.501,-13.955,0.991,-0.993,-0.987,-0.992,51.712,17.901,19.758,14.063,439.08,440.23,439.79,437.23,253.7,252.74,253.67,254.7,68.0,70.68,77.92,55.41,50.07,145542.176,0.0
2020-01-30 00:04:00,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,438.66,439.05,440.17,436.77,253.52,252.57,253.43,254.54,0.0,0.0,0.0,0.0,50.01,15011.366,0.0
2020-01-30 00:04:00,8,1.508,-0.563,-0.524,-0.422,-0.781,0.869,0.727,0.733,1.932,0.648,0.72,0.575,439.32,440.52,440.33,437.1,253.67,252.86,253.79,254.37,3.19,3.14,3.51,2.91,50.05,16341.332,0.0
2020-01-30 00:04:00,9,5.25,0.611,0.815,-3.825,0.998,0.986,-0.909,-0.987,5.262,0.619,0.896,3.874,438.78,440.02,439.68,436.65,253.53,252.54,253.51,254.56,7.11,2.54,3.56,15.24,50.09,30808.0,0.0
2020-01-30 00:04:00,10,0.661,0.661,0.0,0.0,-0.679,-0.679,0.0,0.0,0.974,0.974,0.0,0.0,439.29,439.95,440.5,437.41,253.78,252.79,253.69,254.86,1.3,3.91,0.0,0.0,50.09,4085.477,0.0
2020-01-30 00:04:00,11,1.226,0.57,-0.579,-0.076,0.102,0.153,-0.158,-0.016,12.022,3.724,3.672,4.653,438.85,439.74,439.94,436.87,253.51,252.51,253.49,254.53,16.33,15.14,15.02,18.83,50.08,8931.103,0.0
2020-01-30 00:04:00,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,438.78,440.08,439.86,436.4,253.47,252.35,253.5,254.55,0.0,0.0,0.0,0.0,50.06,0.0,0.0
2020-01-30 00:05:00,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,439.73,441.39,440.58,437.21,253.9,252.86,253.71,255.14,0.0,0.0,0.0,0.0,49.99,3.319,0.0
2020-01-30 00:05:00,3,0.68,0.68,0.0,0.0,-0.998,-0.998,0.0,0.0,0.681,0.681,0.0,0.0,439.79,440.65,440.87,437.85,253.94,252.86,253.87,255.11,1.04,3.11,0.0,0.0,50.09,15160.405,0.0
2020-01-30 00:05:00,4,3.627,-0.596,1.467,-1.563,-0.932,0.863,-0.984,0.891,3.89,0.691,1.491,1.754,439.47,440.91,440.77,436.74,253.76,252.86,253.67,254.74,6.17,3.09,7.52,7.91,50.06,12645.825,0.0
2020-01-30 00:05:00,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,439.18,439.68,440.19,437.66,253.59,252.55,253.55,254.67,0.0,0.0,0.0,0.0,50.12,5513.06,0.0
2020-01-30 00:05:00,6,52.389,-17.907,-20.525,-13.958,0.991,-0.991,-0.99,-0.992,52.881,18.071,20.733,14.077,439.41,440.67,439.83,437.72,253.72,252.65,253.69,254.84,69.67,71.61,81.9,55.5,50.06,145543.04,0.0
2020-01-30 00:05:00,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,438.96,439.29,440.13,437.46,253.47,252.55,253.24,254.61,0.0,0.0,0.0,0.0,49.99,15011.366,0.0
2020-01-30 00:05:00,8,1.535,-0.579,-0.521,-0.435,-0.798,0.878,0.756,0.742,1.924,0.66,0.689,0.586,439.41,440.69,440.13,437.41,253.72,252.7,253.65,254.83,3.21,3.27,3.31,3.06,50.04,16341.358,0.0
2020-01-30 00:05:00,9,5.517,0.601,0.821,-4.095,0.994,0.987,-0.909,-0.978,5.549,0.609,0.903,4.188,438.84,440.16,439.55,436.81,253.4,252.32,253.43,254.45,7.53,2.5,3.6,16.47,50.07,30808.09,0.0
